,53399,55444,56054,56604,56894,57335,57885,62802,63200,63353,63613,63649,63666,64927,68236,69394,55529,55639,55762,55882,56094,58072,63635,3790,41898,55399,55466,55498,55787,56323,56780,56891,56988,57076,57221,63644,63880,64765,66780,55588,55827,56212,56337,56375,56363,57228,63749,63875,63868,63917,63962,64939,64945,64998,66848,F. mon R,F. prol R,F. sol,55347,55861,56016,56848,57016,57721,62698,63414,63746,F. oxy,56104,56240,56242,56301,56340,58023,63316,63768,65068,55585,56321,58025,63648,70263,73685,73758,55496,55760,55979,57949,55349,55583,55945,56665,56868,57081,57239,57560,63145,63447,63550,63901,73752,F. oxy R
63353,240.8129596,481.7604916,568.3208634,191.4766399,474.8681888,190.9077818,593.6592029,539.6201511,239.9584721,0,531.8202462,512.2992222,547.7901382,344.6229209,545.5095678,565.1100331,422.9805696,648.2529796,577.7900903,735.4797225,794.0605377,562.9135204,419.7051507,684.6619616,761.9695546,556.8393816,732.863217,716.9465506,876.6398336,705.1632587,707.9476948,647.8501912,827.5380499,915.6371427,924.6176073,863.9434954,596.4647573,689.9510288,632.2252149,866.715698,910.979362,956.2724503,872.3560866,1170.558503,1163.910322,1065.667967,957.3275247,1036.41807,1263.030727,1163.421342,1175.478204,972.7429212,849.7804423,1158.495368,1075.843695,1154.358679,1118.731274,959.7396945,986.6738584,1153.946987,1188.213087,1289.670572,1239.59535,950.9008281,1122.69871,1184.479672,1022.226505,1190.753114,700.9197177,747.5805537,890.6330269,841.9284905,985.2516966,940.3374703,1122.831617,1048.563573,837.9927559,1179.90237,1179.81114,1193.694749,1383.353395,1268.783444,1174.736104,1337.46522,1302.578527,1352.456393,1198.453522,1206.716802,1180.37772,1290.857775,1583.906666,1318.433168,1480.694237,1431.320165,1631.518643,1529.699067,1401.378933,1264.948922,1168.292333,1267.974312,1206.762857,1240.797824
63613,542.119147,317.4961038,411.3416955,485.1812061,455.3920722,503.6959249,321.691597,77.51641192,452.5277926,531.8202462,0,127.6095465,359.8251666,575.8175593,516.2155382,477.1305968,485.0868711,426.1127515,392.1590711,531.0147684,540.3757407,544.1958092,602.8991671,519.8757978,449.9978268,360.6903571,487.4181566,444.1146172,591.5813649,616.8045269,698.1095494,635.0333608,607.6733395,623.3208273,621.3212948,587.8218025,396.1083875,512.1765018,501.1652736,648.3456269,664.9859489,729.8179905,890.4223304,914.1030863,927.6919764,816.9155959,927.9301579,1006.190285,1020.392692,1118.894088,928.1877169,803.2893261,832.5377336,895.7104273,872.3614221,973.173467,926.399135,816.5449152,927.6297897,927.5930045,969.4428058,1132.133,1028.093647,807.0560656,923.9846157,1011.343966,825.8272753,972.971376,554.2181484,604.9362945,672.1950184,849.853786,806.060737,778.6660062,967.5382663,896.1608968,701.6971776,946.6734775,1004.669361,1017.077353,1194.409235,1042.512463,985.7846659,1113.810423,1121.003138,1178.148284,1024.120275,1027.934619,1090.242134,1086.318452,1412.303256,1131.798436,1364.388998,1242.50239,1449.327234,1338.899167,1223.246861,1144.710077,1009.832082,1068.228902,1112.977689,1040.492944
63649,525.4019297,273.4539776,410.941208,469.8020593,429.7498136,488.3824167,335.9008236,150.6962589,444.633484,512.2992222,127.6095465,0,363.5860524,559.8349786,503.701886,487.7090555,471.9816814,436.8731674,394.3311132,531.7333915,604.1789125,530.4975059,593.2813727,534.1718148,498.048616,362.7148617,497.4317345,474.8195469,619.2099945,621.2482955,703.0881073,638.2009045,634.1572201,656.3570994,662.2470033,610.7129222,401.0977142,530.510458,509.1772716,656.4993003,683.0270896,743.961685,882.176953,928.4463629,932.268243,835.449562,923.6478268,1007.099212,1035.187069,1121.442662,940.8693226,821.894378,827.5809074,919.598811,872.9398486,996.7437395,944.4164499,830.394583,934.121342,954.4824668,988.3683305,1142.730226,1042.015219,818.6567924,938.2556323,1011.17601,845.6857125,994.9682508,552.2760087,610.2069385,687.7326659,858.2451971,827.4005063,785.99321,973.8611324,898.6255802,709.3263795,981.5019046,1019.079892,1038.836168,1212.869751,1065.570167,1003.198664,1138.683353,1130.478343,1194.013453,1040.296646,1045.991401,1096.625304,1107.967388,1427.884463,1145.342993,1374.264409,1260.150609,1466.728519,1360.631322,1242.88424,1154.604077,1028.787068,1091.081054,1123.57918,1059.999948
63666,523.9721211,330.3907813,323.2270499,541.8711973,452.3923986,535.2472345,352.3822621,362.1011993,521.5089897,547.7901382,359.8251666,363.5860524,0,548.7790001,465.8021219,501.0171324,583.1747818,514.3857685,488.4168018,637.1931306,719.1022626,641.2983053,691.1770019,597.7201358,646.4200022,476.2608607,623.6075457,558.7171238,717.9129082,747.9360175,799.5307166,661.5374531,702.6147532,819.9749632,827.7857878,765.7313594,494.7549689,603.3252485,581.2183079,727.0964487,784.6456405,848.4380499,965.0905362,1068.081858,1066.936389,916.7719512,1033.609421,1135.820905,1147.157616,1270.728403,1033.889688,973.044558,986.3553433,993.6325949,924.8049944,1086.202242,1092.016157,904.7649659,1083.462663,1097.021352,1128.289867,1236.07005,1186.219378,897.9799032,1063.74337,1144.036668,949.4607211,1134.59457,660.0678533,687.5082547,818.3878262,964.1573355,931.3320826,905.5927545,1076.157833,1002.479299,783.4217633,1124.288422,1157.842668,1167.966878,1333.763958,1188.804756,1142.725594,1251.274726,1265.505596,1279.253398,1135.839268,1147.054077,1229.769414,1228.990134,1537.165494,1282.970984,1508.204686,1374.318327,1576.897119,1472.209863,1356.47204,1283.45734,1135.638831,1209.809097,1254.549491,1175.89222
64927,412.5775297,469.9545743,512.9522876,346.5823749,534.8105832,331.7158443,626.6782389,587.2473365,362.2774415,344.6229209,575.8175593,559.8349786,548.7790001,0,539.0041736,501.2030225,590.8544228,698.1636237,638.5841091,787.4031917,838.9163415,672.8642316,601.0885318,720.9084673,797.8866317,616.5797143,776.4913483,757.230836,919.656332,755.3507166,800.7407859,620.4438479,870.6921311,957.1065387,966.6754603,901.5225131,630.7237179,725.9029963,660.8988584,915.1277418,955.8235407,1004.345776,836.7214354,1220.291774,1214.973187,1105.635956,985.6925511,1125.953446,1318.020323,1260.855258,1224.944652,1077.436737,963.0374831,1200.262641,1111.307513,1216.258485,1186.906828,1023.450775,1093.237829,1228.065041,1260.893754,1359.457538,1316.620913,1008.756332,1192.953862,1225.581074,1092.170267,1242.964136,780.4082841,786.0340103,946.1357444,926.401786,1030.883815,967.4958652,1184.692447,1118.686373,871.2012131,1222.927619,1250.570478,1265.492482,1440.772873,1321.028198,1256.481046,1410.5607,1350.774576,1416.116315,1252.360259,1259.54713,1267.566875,1346.301718,1637.436519,1352.912623,1560.48071,1487.431734,1689.538992,1582.936433,1455.925593,1347.363529,1220.452968,1324.051521,1293.271644,1296.325367
68236,492.8448988,434.9208555,483.5341867,542.3693973,274.3652709,534.7402476,570.7310843,527.2225053,530.1438884,545.5095678,516.2155382,503.701886,465.8021219,539.0041736,0,497.7955852,640.2413864,684.9316461,615.8944989,786.2470601,824.7044668,744.7637209,750.3608866,615.7869174,753.5766666,560.5707253,731.885166,731.4121207,889.9943208,866.9074086,909.7333971,775.6768302,825.4232641,921.1529737,930.5008474,862.5199622,588.1398415,598.0113815,637.659691,885.3812157,938.8764691,983.8711001,1029.589601,1199.383326,1198.992405,1102.619059,1108.855185,1204.510998,1301.917216,1338.114517,1214.01771,1066.131705,1055.412348,1184.967962,1085.492956,1227.241382,1198.002422,913.4099004,1174.141803,1236.190191,1270.082332,1377.676468,1330.508197,925.1864233,1199.668384,1269.982845,1103.509768,1240.305597,766.0614676,666.5895869,945.1304674,1057.218972,1022.735421,1000.674399,1182.284209,1121.466458,733.6414904,1202.411934,1218.395814,1257.922543,1435.257792,1320.598844,1259.07352,1405.476069,1354.455278,1409.474649,1243.622972,1250.063323,1304.566552,1340.085372,1637.041877,1373.200571,1589.315682,1490.78749,1695.20756,1589.462896,1463.718563,1370.172639,1239.624294,1324.873749,1342.006056,1296.798879
69394,521.2490497,428.7333541,447.4771012,544.1861586,507.7162544,556.3016369,544.4052626,484.2549275,514.9817706,565.1100331,477.1305968,487.7090555,501.0171324,501.2030225,497.7955852,0,655.8774611,678.4438063,620.5612072,775.6804502,748.9082694,755.2117533,756.2374675,645.4011748,683.2860089,536.8564209,696.9118324,676.1108762,825.8018909,825.0793398,861.59204,712.9357758,774.475385,851.974908,853.1511831,810.2378864,549.9701887,641.9811828,595.4460346,878.9823607,899.2260869,961.6118474,953.4544578,1180.089827,1178.114152,1081.685783,1065.379844,1175.26835,1264.51695,1300.204796,1174.378688,992.2266561,1006.277223,1130.550296,1062.366942,1183.347286,1173.364095,1013.80932,1161.064237,1195.482451,1242.829819,1363.804028,1308.131514,1002.00797,1183.078866,1228.938964,1068.66054,1180.46666,774.1423343,772.6443063,922.2710854,1044.815425,1003.524223,962.6324818,1178.089854,1122.178949,859.1023273,1103.804116,1171.522991,1170.664648,1368.002754,1240.55098,1183.794215,1358.708952,1296.568559,1356.328499,1188.671561,1192.291976,1266.239173,1280.640564,1584.22007,1295.534623,1544.603524,1433.060496,1639.080997,1523.836426,1405.491473,1328.60602,1180.823346,1260.348367,1296.527126,1241.289559
55529,504.3909985,510.5038389,636.4418418,434.1665493,493.4510393,433.8463813,550.2755318,499.7242812,443.4264655,422.9805696,485.0868711,471.9816814,583.1747818,590.8544228,640.2413864,655.8774611,0,454.7640401,352.1213112,504.1521129,561.0884188,308.0329938,241.2231411,563.8962686,592.7364142,408.2980182,557.1211376,552.7875976,677.6581086,570.8551407,560.85337,556.7364431,675.0168401,711.3588452,725.1034767,679.0406588,461.7460777,545.5326799,559.9176665,614.1583256,674.8702682,698.2474669,672.6829153,900.9562884,892.3692256,825.3679006,682.778398,792.397622,980.6144016,929.2786525,921.0204515,756.3828716,614.996314,904.4153682,820.7952037,891.3973416,872.0987195,713.691686,728.6477462,875.2119817,897.5144041,989.2951836,940.7424022,688.1307431,827.9150941,896.9073358,750.8248837,921.0090187,414.1891263,524.2012865,617.9917274,621.6891977,692.9928592,641.3633841,803.7236534,722.149009,598.8828361,975.4388565,924.0023382,968.6260759,1113.350759,1013.972376,904.4733944,1066.852347,1027.745751,1060.919332,920.8350412,932.2211755,898.7995926,1011.345439,1291.722569,1057.458134,1182.857355,1144.078367,1334.347369,1242.239256,1117.496072,963.6859031,907.157544,986.5229536,922.5348513,953.0018772
55639,696.7115113,512.7025028,595.2609195,639.0573839,631.4112064,643.1799655,469.0946555,435.3369583,618.5710365,648.2529796,426.1127515,436.8731674,514.3857685,698.1636237,684.9316461,678.4438063,454.7640401,0,175.1995772,222.2659104,466.3207709,345.6438103,528.2773352,560.8510016,496.0126286,394.6895609,473.2851142,326.2821873,553.8541602,533.9867373,634.9395082,571.850328,586.6698722,621.9757878,631.7930065,588.8266351,385.4714825,528.178603,552.848995,445.830665,490.0159732,557.8004528,741.110541,766.8469653,764.6006268,584.9287198,717.5588832,854.3576747,830.4314628,988.9227506,726.3343662,702.8510587,708.7876919,729.4923633,637.7780457,817.7324485,800.7563542,648.4362071,795.0032959,755.9095812,770.7927558,868.2287033,831.5885063,627.9592868,712.5362092,805.8470071,570.8928636,807.7605603,399.5542163,474.6043435,510.3865114,672.9978483,598.7758251,580.6307668,706.5169709,644.2306529,532.4822032,915.6821218,921.9730915,906.868215,1015.357108,879.8910803,865.6957929,996.7528001,928.3328035,936.7615662,795.4364561,815.6506595,946.4574488,891.490024,1180.495616,967.8633622,1180.479071,1009.109907,1210.458893,1133.338947,1005.124183,974.2086466,814.3455149,851.8793431,950.8714351,820.0053084
55762,631.545716,445.4383256,574.4131314,567.1348039,538.6063025,568.3482015,427.2629566,407.7675359,546.9679716,577.7900903,392.1590711,394.3311132,488.4168018,638.5841091,615.8944989,620.5612072,352.1213112,175.1995772,0,235.9172392,422.6774069,315.6220625,445.6235639,479.9066707,460.9345882,319.0229881,428.7141886,354.9273562,530.8962529,499.4995705,576.5774616,504.9325754,566.0858262,593.2054026,607.5653246,557.7706544,328.0292258,443.4410887,491.2915416,440.9575947,501.9163372,546.4601278,695.4625151,772.4982822,765.5349183,648.4201862,683.7091827,807.4437638,847.6078154,952.8954056,763.8705607,682.2086809,659.3724879,748.2005299,657.3798159,783.2482328,778.8813906,605.0660821,751.7916944,755.8343153,774.8441807,870.9742661,830.7333255,574.5479869,703.9628356,789.0503622,596.1697568,798.7995399,313.9049429,398.0313819,470.3315559,624.2311929,552.0942763,530.1147587,679.9255296,610.2384312,469.6732354,887.0401552,876.6485923,883.1988249,1000.861382,883.1972936,835.1936492,972.8947425,916.8173261,931.4138289,782.5769223,800.253786,903.6477983,885.5830191,1177.353557,950.8837353,1153.503395,1014.798627,1217.486483,1127.491333,1000.871474,937.2739903,793.0476741,855.4658128,916.7170811,820.3124252
55882,799.7539062,583.0868355,729.8186745,730.3966057,722.4954119,733.0246075,555.3160685,545.1390358,710.2373044,735.4797225,531.0147684,531.7333915,637.1931306,787.4031917,786.2470601,775.6804502,504.1521129,222.2659104,235.9172392,0,482.3640413,347.0457176,558.7227169,607.4414093,546.9092126,477.3351724,507.224028,411.4981133,571.9397351,505.859849,640.2083321,585.9439254,637.4581084,628.6903989,652.4328493,612.8744671,470.1866973,564.8807695,610.7185293,429.3256048,497.09022,527.4143931,720.1061905,730.4804588,712.6476081,579.8056828,662.4069171,799.1952408,779.8957593,947.714557,675.7304845,685.8853988,679.6246184,714.9308996,617.1018869,733.9163085,755.2244218,608.4876404,746.8127907,708.6250082,705.9210847,772.9664122,743.3896258,579.9277883,634.490198,715.8524542,523.6933955,772.9957934,374.1057353,481.8835297,457.5331213,632.0163222,535.6419805,519.9445347,621.9529252,541.5434681,521.5461086,903.5340365,886.0587498,873.1664501,941.4762082,809.5652257,799.5700813,921.9543411,869.2627041,856.4554459,737.251402,767.0241624,897.3197451,834.1571098,1104.936404,915.742796,1113.632689,934.3714053,1129.030982,1058.565302,940.2655353,910.5299652,764.7436665,803.1353008,897.7391827,764.9956917
56094,849.457864,681.5994045,756.067141,740.7501248,751.0490622,767.4782607,599.2885625,545.9845192,705.4506388,794.0605377,540.3757407,604.1789125,719.1022626,838.9163415,824.7044668,748.9082694,561.0884188,466.3207709,422.6774069,482.3640413,0,570.083897,611.7036741,600.7086048,471.5058599,527.9470186,563.7812966,498.8411406,552.6630911,623.3390518,648.2966996,632.5514729,633.5879185,572.6882678,552.3240698,606.8776056,527.3451149,546.059393,644.9870107,565.3319905,529.5545339,597.9473713,773.1671468,777.084938,782.7997475,706.5548763,730.6257823,809.7576878,845.3181195,954.9573316,811.9280057,673.5781584,691.9288033,724.7103013,742.2821649,705.554392,742.2294044,626.7550542,737.4850787,658.4924299,724.238921,851.1121195,791.7553251,597.1208878,686.2887877,776.3757562,601.4966095,748.6521782,462.6455798,513.0709041,462.0140194,648.2632247,490.369859,520.0264267,671.0529807,629.5017706,540.437006,773.0068454,832.2241628,825.9304316,941.1586873,821.3265775,774.9862846,880.7248057,859.1647816,881.0333333,753.087576,760.6887899,875.5286534,829.4366141,1107.310487,875.5473468,1083.923818,960.8646022,1143.008567,1023.398231,929.7839542,884.6198126,738.7391853,782.0457087,861.6785296,770.1606576
58072,656.8654838,571.239769,725.5175959,556.1728692,637.1373648,556.3610163,590.412846,553.9413881,560.7258635,562.9135204,544.1958092,530.4975059,641.2983053,672.8642316,744.7637209,755.2117533,308.0329938,345.6438103,315.6220625,347.0457176,570.083897,0,368.0798958,628.5010509,623.282601,491.9282289,587.0374141,507.3874242,676.2814096,524.5531481,600.5767132,583.9223757,703.6361043,723.431409,742.3766508,699.097285,505.1368626,603.8761345,637.1227787,568.2382406,625.7987146,666.8898057,666.2410175,855.6397271,845.5948506,722.472704,617.1200511,783.9921406,917.3004827,928.4931178,830.1952375,797.7599467,631.0150985,858.1672286,758.9570779,867.6738017,848.215237,707.6705579,722.5571349,825.3865567,833.6355603,907.2224065,871.2284307,678.7267345,766.4107252,838.8278963,657.2298483,881.562495,431.6783663,549.6465906,592.2251469,609.8795474,662.538825,623.7781489,750.0706207,661.414045,603.6260035,984.1929092,939.1102167,972.0055076,1057.596714,948.7641388,883.0079236,1041.570183,997.1804359,999.797232,871.1963893,889.4153089,889.091934,956.6422486,1228.352051,1028.852709,1151.195294,1064.483627,1256.029536,1186.627455,1062.295074,941.8059205,871.3853614,927.0844633,899.4559938,889.6131318
